Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Rep_Periods,Timesteps_per_Rep_Period
,,,,,5281,16701,20057,27286.45526,36637.41965,4836,,
,,,,,5282,15091,18784,27492.96095,35932.63349,4736,,
,,,,,5283,14000,17874,27269.19817,35307.61882,4673,,
,,,,,5284,13496,17532,26735.95654,33978.29884,4660,,
,,,,,5285,13099,17463,26920.91524,33850.01994,4700,,
,,,,,5286,13568,18439,25833.14294,31921.19892,4862,,
,,,,,5287,14983,20460,24587.88509,29555.56673,5258,,
,,,,,5288,17469,23375,23980.65945,28035.53133,5689,,
,,,,,5289,19602,25634,23470.42865,26239.98307,5978,,
,,,,,5290,20940,27024,23155.25918,24888.62975,6094,,
,,,,,5291,22624,28648,23827.10855,24494.53064,6120,,
,,,,,5292,24622,30369,24710.46848,25060.93051,6173,,
,,,,,5293,26144,31506,26490.11034,28781.65323,6110,,
,,,,,5294,26868,32011,27544.95809,31084.75156,6051,,
,,,,,5295,28090,32965,27269.54828,31976.26942,6024,,
,,,,,5296,30248,34639,27082.60059,33519.29419,6103,,
,,,,,5297,32619,36344,26840.92565,34887.25241,6190,,
,,,,,5298,34409,37663,26734.29068,35939.24892,6084,,
,,,,,5299,31595,34630,26637.49323,36702.20525,5918,,
,,,,,5300,27094,30544,26586.63114,37314.35151,5870,,
,,,,,5301,25523,29601,26086.60327,36752.02695,5783,,
,,,,,5302,24806,28354,25767.70486,36500.87458,5591,,
,,,,,5303,22885,26016,25685.91722,36470.67942,5268,,
,,,,,5304,20457,23739,26261.08961,37259.75291,4955,,
,,,,,5305,17903,21549,26641.67662,36721.74535,4720,,
,,,,,5306,16189,20253,27015.35119,35201.26595,4594,,
,,,,,5307,15095,19278,26820.22454,34037.21483,4504,,
,,,,,5308,14610,18904,26359.18676,32351.62501,4464,,
,,,,,5309,14239,18713,26609.47828,31908.54649,4518,,
,,,,,5310,14723,19644,25544.1904,29732.14295,4735,,
,,,,,5311,16280,21652,24366.91262,27175.5827,5139,,
,,,,,5312,18834,24567,23797.93733,25660.65746,5547,,
,,,,,5313,20953,26707,23343.55272,23887.50398,5838,,
,,,,,5314,22271,28135,23055.63349,22730.06699,5993,,
,,,,,5315,24109,29908,23808.12774,22132.12699,6045,,
,,,,,5316,26269,31737,24821.64796,22916.54307,6035,,
,,,,,5317,27949,32858,26675.53976,26693.19595,6021,,
,,,,,5318,28907,33485,27571.49707,28698.97165,6040,,
,,,,,5319,30146,34198,27010.03062,29819.65043,6005,,
,,,,,5320,32343,35760,26623.1281,31270.08939,6032,,
,,,,,5321,34366,37081,26433.09,32241.44017,6221,,
,,,,,5322,36156,37773,26338.79262,33065.51066,6178,,
,,,,,5323,33111,34308,26231.39592,33776.23685,6065,,
,,,,,5324,28247,30230,26117.44006,34289.4983,5984,,
,,,,,5325,26605,29326,25515.42886,33631.82042,5771,,
,,,,,5326,25726,27999,25115.16893,33563.89654,5404,,
,,,,,5327,23680,25694,25099.20321,33754.64691,5109,,
,,,,,5328,21250,23507,25752.48495,34838.47999,5072,,
,,,,,5329,18786,21481,26298.17186,34474.99844,4793,,
,,,,,5330,17117,20392,26748.52033,32180.32491,4700,,
,,,,,5331,16026,19617,26602.3953,31353.73478,4634,,
,,,,,5332,15536,19306,26185.20396,30179.15385,4604,,
,,,,,5333,15159,19164,26547.25402,29909.23882,4664,,
,,,,,5334,15673,20187,25584.06199,28308.49403,4778,,
,,,,,5335,17243,22318,24440.9671,26138.2842,5051,,
,,,,,5336,19868,25252,23891.9622,24863.7309,5440,,
,,,,,5337,22009,27119,23459.2046,23305.72669,5748,,
,,,,,5338,23253,28159,23225.38753,22322.0871,5887,,
,,,,,5339,24869,29224,23986.74104,22347.52207,5916,,
,,,,,5340,26608,30337,24887.82424,23035.6391,5988,,
,,,,,5341,27858,30449,26557.94229,26992.2941,5999,,
,,,,,5342,28068,29601,27395.15475,30858.05095,6022,,
,,,,,5343,28494,29663,27082.70554,33483.1247,5992,,
,,,,,5344,29693,31198,27105.96485,35045.7088,6044,,
,,,,,5345,30982,33179,27119.698,35862.45369,6084,,
,,,,,5346,32233,34732,27182.08905,36725.00297,6040,,
,,,,,5347,29323,31845,27170.98166,37730.79013,5943,,
,,,,,5348,25067,28141,27171.20073,38666.84417,5897,,
,,,,,5349,23678,27422,26669.45989,38602.03879,5824,,
,,,,,5350,22893,26334,26346.83306,38901.79516,5815,,
,,,,,5351,21329,24460,26341.27384,39308.10297,5596,,
,,,,,5352,19480,22570,26902.18049,40339.71422,5190,,
,,,,,5353,18458,21531,26758.72936,39699.32146,4870,,
,,,,,5354,16237,19714,26754.046,38074.18356,4745,,
,,,,,5355,15322,18930,26581.22558,37284.90133,4672,,
,,,,,5356,14631,18403,26083.52834,35734.70775,4650,,
,,,,,5357,14049,17960,26279.42442,35327.58767,4715,,
,,,,,5358,14147,18255,25213.20529,33079.37071,4881,,
,,,,,5359,14554,18798,23967.64986,30455.25131,5277,,
,,,,,5360,15308,19954,23347.01325,28807.4119,5718,,
,,,,,5361,17101,22376,22909.22525,27067.86788,5936,,
,,,,,5362,19571,25079,22644.3242,25966.43056,6123,,
,,,,,5363,21860,26869,23361.97654,25919.31808,6233,,
,,,,,5364,24052,28588,24344.68386,26853.85213,6314,,
,,,,,5365,25848,30163,26289.24794,30965.67755,6278,,
,,,,,5366,26427,30469,27754.87125,33768.93682,6201,,
,,,,,5367,26826,30550,27929.17272,35086.86756,6205,,
,,,,,5368,27218,30664,28084.72595,36832.11677,6198,,
,,,,,5369,27958,31091,28165.08448,37693.23698,6239,,
,,,,,5370,27586,30258,28280.39363,38150.96387,6224,,
,,,,,5371,28660,30326,28297.16066,38432.55837,6097,,
,,,,,5372,28024,29427,28269.85934,38537.59943,6002,,
,,,,,5373,26543,28622,27677.9819,37778.41269,5964,,
,,,,,5374,25966,27571,27244.01068,37606.59386,5807,,
,,,,,5375,24227,25730,27122.4113,37789.23598,5507,,
,,,,,5376,21650,23401,27545.89947,38871.97905,5174,,
,,,,,5377,18732,21058,27644.45941,38751.55115,4929,,
,,,,,5378,16525,19294,27721.861,38152.33037,4801,,
,,,,,5379,15602,18546,27364.23401,37619.25153,4710,,
,,,,,5380,14894,17983,26736.93456,36370.06422,4650,,
,,,,,5381,14293,17522,26871.84921,36147.30313,4635,,
,,,,,5382,14334,17637,19464.90086,26975.48456,4616,,
,,,,,5383,14654,17711,18125.70249,24686.99296,4801,,
,,,,,5384,15118,18374,17230.84641,23089.43741,5100,,
,,,,,5385,16414,20211,16659.60994,21370.18521,5389,,
,,,,,5386,18564,22570,16210.22029,20024.19993,5671,,
,,,,,5387,20702,24469,16221.08092,19404.18548,5872,,
,,,,,5388,22791,26477,16375.98513,19589.07113,5985,,
,,,,,5389,24786,28073,17799.09457,23584.64246,6012,,
,,,,,5390,25673,28535,19062.43824,26503.65747,5983,,
,,,,,5391,26258,28683,19743.82466,28897.25925,5980,,
,,,,,5392,26981,28969,20154.03951,31258.1369,6006,,
,,,,,5393,28024,29574,20201.93602,32803.50242,6023,,
,,,,,5394,27915,29123,20156.69028,34031.65066,5998,,
,,,,,5395,29129,29495,20035.14972,34798.41517,5956,,
,,,,,5396,28552,28726,19897.8019,35407.01609,5837,,
,,,,,5397,26893,28103,19628.03894,35443.62014,5712,,
,,,,,5398,26313,27264,19460.38957,35583.21999,5544,,
,,,,,5399,24300,25178,19627.83851,35727.08602,5285,,
,,,,,5400,21296,22699,20171.40942,36456.81823,5015,,
,,,,,5401,17170,19519,20002.46917,35394.27574,4797,,
,,,,,5402,15594,18382,19933.18142,33419.97667,4630,,
,,,,,5403,14514,17522,19906.66087,32185.30734,4551,,
,,,,,5404,14032,17206,19741.98633,30602.58377,4480,,
,,,,,5405,13649,17154,20017.69528,29816.33812,4429,,
,,,,,5406,14103,18148,19399.11104,27683.90346,4420,,
,,,,,5407,15515,19937,17957.1016,25102.31321,4568,,
,,,,,5408,17850,22611,16973.94578,23253.44762,4833,,
,,,,,5409,19955,24629,16250.4246,21302.72999,5050,,
,,,,,5410,21225,25812,15675.2782,19804.58744,5543,,
,,,,,5411,22849,27214,15595.72603,19129.13905,5791,,
,,,,,5412,24647,28701,16037.88664,19518.02967,5922,,
,,,,,5413,26000,29611,17970.82251,24713.35353,5953,,
,,,,,5414,26545,30022,19389.65697,29004.65163,5872,,
,,,,,5415,27570,30781,20095.0574,33025.69535,5875,,
,,,,,5416,29661,32395,20713.30082,35393.73494,5889,,
,,,,,5417,31920,34198,20840.3294,36405.4904,6019,,
,,,,,5418,33964,35700,20933.315,37201.63423,6032,,
,,,,,5419,31427,32740,20927.81328,37723.715,5920,,
,,,,,5420,26872,28583,20884.87074,37918.30163,5855,,
,,,,,5421,25168,27730,20666.13921,37588.26433,5858,,
,,,,,5422,24293,26271,20477.01093,37431.03042,5673,,
,,,,,5423,22117,23962,20468.26007,37362.82376,5289,,
,,,,,5424,19625,21785,20753.11963,37477.53566,4950,,
,,,,,5425,17176,19688,20548.7656,36094.92945,4721,,
,,,,,5426,15523,18458,20563.00652,33652.80018,4590,,
,,,,,5427,14392,17592,20698.54598,32444.21192,4516,,
,,,,,5428,13869,17223,20613.84777,30910.34458,4496,,
,,,,,5429,13449,17108,20869.84988,30311.88788,4564,,
,,,,,5430,13890,18104,26577.74186,35675.30158,4694,,
,,,,,5431,15334,20148,25205.14064,33029.403,5034,,
,,,,,5432,17759,22953,24445.32122,31423.06683,5506,,
,,,,,5433,19864,24783,23820.32405,29590.30904,5832,,
,,,,,5434,21036,25865,23380.67092,28374.27559,6020,,
,,,,,5435,22632,27142,24029.71598,28021.30391,6165,,
,,,,,5436,24316,28414,25264.81111,28536.95321,6283,,
,,,,,5437,25559,29139,27656.65173,33607.64822,6288,,
,,,,,5438,25983,29517,29309.53647,37795.75053,6321,,
,,,,,5439,26841,29964,29519.65634,40743.78948,6304,,
,,,,,5440,28633,31311,29742.55885,42747.87863,6389,,
,,,,,5441,30623,32874,29776.63704,43672.86654,6464,,
,,,,,5442,32386,34020,29777.03554,44442.60143,6407,,
,,,,,5443,29761,31265,29711.41541,45208.50755,6336,,
,,,,,5444,25494,27629,29639.2128,45852.52049,6168,,
,,,,,5445,24202,27037,29030.4209,45362.24914,6102,,
,,,,,5446,23583,25768,28580.61003,45176.05676,5895,,
,,,,,5447,21641,23734,28421.57339,45133.15314,5574,,
,,,,,5448,19346,21772,28747.25581,45649.26159,5178,,
,,,,,5449,17038,19876,28592.96594,44292.09984,4866,,
,,,,,5450,15575,18656,28560.68819,42017.06043,4745,,
,,,,,5451,14582,17856,28072.81162,40958.51527,4660,,
,,,,,5452,14171,17640,27326.16517,39254.81433,4608,,
,,,,,5453,13840,17615,27383.59572,38804.30878,4662,,
,,,,,5454,14339,18603,26202.61774,36652.32203,4730,,
,,,,,5455,15924,20683,24995.10131,34106.64978,5096,,
,,,,,5456,18595,23347,24415.88281,32457.73685,5523,,
,,,,,5457,20339,25237,23988.07819,30595.60599,5794,,
,,,,,5458,20947,26238,23732.3374,29285.39614,5914,,
,,,,,5459,21923,27754,24462.1192,28967.73344,6041,,
,,,,,5460,23463,29198,25550.17791,29648.29489,6187,,
,,,,,5461,24888,29798,27532.86621,34108.55723,6223,,
,,,,,5462,25623,30022,28707.44845,36993.47929,6239,,
,,,,,5463,26844,30364,28765.29088,38359.24939,6279,,
,,,,,5464,28927,31548,28918.16894,39613.54717,6372,,
,,,,,5465,31189,32559,28984.6539,40125.09883,6514,,
,,,,,5466,32873,33408,29008.82694,40533.93425,6476,,
,,,,,5467,30039,30484,28941.2136,40886.01256,6331,,
,,,,,5468,25745,26978,28855.64543,41189.4107,6211,,
,,,,,5469,24602,26119,28259.06755,40389.48649,6043,,
,,,,,5470,23741,24692,27858.81406,40038.5026,5895,,
,,,,,5471,21713,22584,27820.07296,40054.48276,5536,,
,,,,,5472,19383,20610,28110.72308,41000.54683,5150,,
,,,,,5473,17039,18790,28105.59826,40699.2927,4887,,
,,,,,5474,15397,17689,28234.20544,39620.9477,4772,,
,,,,,5475,14321,16887,27948.37571,38863.93011,4699,,
,,,,,5476,13856,16634,27386.637,37403.03498,4664,,
,,,,,5477,13496,16562,27559.83575,37107.2652,4721,,
,,,,,5478,13953,17541,26459.72632,35041.61143,4904,,
,,,,,5479,15483,19462,25206.99231,32522.97859,5135,,
,,,,,5480,17997,22111,24548.23377,30934.071,5544,,
,,,,,5481,19777,24059,23991.81932,29166.80813,5793,,
,,,,,5482,20751,25204,23637.69139,27954.79845,5962,,
,,,,,5483,22247,26761,24295.30599,27762.64402,6074,,
,,,,,5484,24019,28181,25295.77716,28709.02001,6130,,
,,,,,5485,25317,29173,27272.88329,33605.34085,6108,,
,,,,,5486,25832,29734,28776.24959,37143.36369,6110,,
,,,,,5487,26859,30597,29162.52637,39274.56182,6095,,
,,,,,5488,28826,32342,29358.36803,40962.15197,5948,,
,,,,,5489,31026,34117,29432.18686,41615.37451,6059,,
,,,,,5490,32928,35488,29507.84614,42270.26646,6015,,
,,,,,5491,30355,32241,29484.39584,42916.34564,5969,,
,,,,,5492,25832,27999,29456.84689,43520.14855,5800,,
,,,,,5493,24184,27077,28876.90367,43109.17526,5582,,
,,,,,5494,23349,25525,28442.20428,43170.64486,5341,,
,,,,,5495,21320,23278,28312.45802,43362.58393,5144,,
,,,,,5496,18971,21207,28709.96228,44228.72828,4827,,
,,,,,5497,16577,19267,28721.62188,43519.06486,4589,,
,,,,,5498,14980,18083,28856.94644,41553.61087,4474,,
,,,,,5499,13882,17209,28441.05776,40716.61706,4464,,
,,,,,5500,13377,16875,27759.19794,39189.34675,4467,,
,,,,,5501,12984,16759,27870.28626,39072.49019,4520,,
,,,,,5502,13413,17710,26715.65545,37327.69412,4826,,
,,,,,5503,14779,19708,25435.79663,35143.54849,5269,,
,,,,,5504,17050,22315,24747.02898,33751.28213,5599,,
,,,,,5505,18974,24212,24177.74446,32008.30616,5872,,
,,,,,5506,20248,25455,23785.02301,30640.49421,6038,,
,,,,,5507,21913,26933,24455.03162,30212.02572,6123,,
,,,,,5508,23776,28670,25647.20262,30520.30546,6173,,
,,,,,5509,25230,29721,27993.74819,33619.86276,6158,,
,,,,,5510,26020,30356,29629.72921,35233.56858,6127,,
,,,,,5511,27333,30972,29750.6532,35157.14691,6090,,
,,,,,5512,29610,32556,29847.84007,35411.64255,6121,,
,,,,,5513,31961,34288,29822.48929,35532.26467,6196,,
,,,,,5514,33897,35261,29836.72782,35885.44486,6143,,
,,,,,5515,31002,31785,29754.68467,36163.22976,6073,,
,,,,,5516,26264,27991,29624.81287,36415.18049,6006,,
,,,,,5517,24766,27027,28902.23018,35785.46865,5918,,
,,,,,5518,23819,25378,28332.5873,35617.6468,5712,,
,,,,,5519,21829,23303,28101.67703,35737.04801,5430,,
,,,,,5520,19641,21388,28491.99507,36689.31294,5082,,
,,,,,5521,18433,20420,28710.75127,36701.43592,4795,,
,,,,,5522,16040,18374,28902.72211,35946.9425,4710,,
,,,,,5523,15025,17553,28477.35729,35046.33203,4645,,
,,,,,5524,14255,16966,27738.82717,33366.06067,4611,,
,,,,,5525,13539,16452,27703.40424,32808.8891,4658,,
,,,,,5526,13561,16579,26377.75755,30426.82286,4840,,
,,,,,5527,13949,17036,24909.2771,27648.09535,5224,,
,,,,,5528,14552,17884,24098.20819,25938.79157,5680,,
,,,,,5529,15943,19533,23491.68294,24195.91725,5933,,
,,,,,5530,18000,21532,23089.40231,22975.14902,6106,,
,,,,,5531,19727,23086,23716.21142,22772.42029,6109,,
,,,,,5532,21185,24475,24794.55035,22986.87449,6183,,
,,,,,5533,22554,25583,26873.5708,27026.09568,6187,,
,,,,,5534,22736,25695,28172.27098,29605.16238,6171,,
,,,,,5535,22791,25799,28121.02885,30865.42262,6166,,
,,,,,5536,22905,26091,28170.05529,32028.77598,6167,,
,,,,,5537,23376,26670,28076.92758,32493.35173,6217,,
,,,,,5538,22990,26346,27973.65661,32884.71232,6159,,
,,,,,5539,23989,26711,27827.37904,33473.03361,6088,,
,,,,,5540,23555,26004,27753.17412,33927.03134,5960,,
,,,,,5541,22326,25291,27141.33144,33673.98513,5833,,
,,,,,5542,21910,24117,26722.47469,33922.31869,5672,,
,,,,,5543,20207,22328,26591.28841,34409.12318,5396,,
,,,,,5544,17819,20028,27070.93771,35619.31912,5100,,
,,,,,5545,15308,18017,27081.03255,35287.96487,4829,,
,,,,,5546,13325,16394,27192.85008,34027.51373,4675,,
,,,,,5547,12502,15727,26832.01553,33263.5327,4586,,
,,,,,5548,11882,15224,26271.22463,31725.29206,4535,,
,,,,,5549,11331,14846,26434.91686,31360.6382,4549,,
,,,,,5550,11371,15013,18985.57452,22331.17648,4604,,
,,,,,5551,11620,15231,17692.09922,20293.64899,4809,,
,,,,,5552,11973,15934,16851.07672,18913.9904,5020,,
,,,,,5553,13338,17650,16266.90903,17379.47922,5470,,
,,,,,5554,15501,19668,15797.75051,15857.25999,5791,,
,,,,,5555,17487,21320,15805.74345,15633.72129,5960,,
,,,,,5556,19207,22689,16055.05005,15909.23129,6061,,
,,,,,5557,20733,23815,17331.91473,19273.73836,6083,,
,,,,,5558,21203,23983,18356.86032,22445.15222,6107,,
,,,,,5559,21374,24065,18998.1002,25340.97627,6144,,
,,,,,5560,21626,24353,19434.27775,27652.56566,6147,,
,,,,,5561,22293,25000,19403.78736,29060.41975,6277,,
,,,,,5562,22197,24779,19428.70563,30003.50202,6314,,
,,,,,5563,23435,25513,19330.23911,30757.32195,6212,,
,,,,,5564,23175,25225,19230.04154,31371.24608,6066,,
,,,,,5565,22274,24992,19018.69484,31421.93115,5900,,
,,,,,5566,22058,24063,18890.75066,31632.20086,5684,,
,,,,,5567,20225,22185,19048.69833,31759.91414,5481,,
,,,,,5568,17645,19930,19473.38657,32028.00442,5136,,
,,,,,5569,14014,16998,19072.05295,29697.1287,4859,,
,,,,,5570,12856,16109,19042.95968,27063.04243,4700,,
,,,,,5571,12079,15495,19177.36978,25886.94735,4609,,
,,,,,5572,11793,15327,19232.48723,24453.52672,4556,,
,,,,,5573,11558,15336,19620.77297,24011.52844,4536,,
,,,,,5574,12105,16386,19094.0784,22514.82079,4583,,
,,,,,5575,13585,18314,17796.81602,20492.41583,4715,,
,,,,,5576,16017,20949,16932.33294,19114.60505,4928,,
,,,,,5577,17737,22644,16256.54534,17602.44709,5378,,
,,,,,5578,18716,23793,15859.69749,16360.04459,5755,,
,,,,,5579,20103,25020,15936.63866,15673.26202,6026,,
,,,,,5580,21637,26204,15999.52641,15967.79047,6207,,
,,,,,5581,22753,26945,17149.73974,19503.993,6286,,
,,,,,5582,23144,27196,18433.6921,23516.26185,6299,,
,,,,,5583,23938,27778,19430.6337,26326.99209,6302,,
,,,,,5584,25634,29462,20065.68941,28412.29004,6380,,
,,,,,5585,27545,31371,20153.28529,29539.65829,6506,,
,,,,,5586,29304,32863,20188.41108,30511.03922,6543,,
,,,,,5587,27054,29784,20108.82132,31256.09553,6420,,
,,,,,5588,23013,25928,19975.37739,31809.81784,6278,,
,,,,,5589,21870,25353,19727.24543,31763.95692,6141,,
,,,,,5590,21264,23742,19574.12895,31751.7826,5953,,
,,,,,5591,19291,21608,19611.42831,31786.21023,5575,,
,,,,,5592,17151,19660,19820.84646,32030.5928,5155,,
,,,,,5593,15005,17793,19462.86893,30406.06035,4888,,
,,,,,5594,13647,16720,19435.27105,28369.6547,4723,,
,,,,,5595,12776,15979,19597.10028,27658.71499,4613,,
,,,,,5596,12442,15765,19580.92702,26500.24514,4603,,
,,,,,5597,12162,15730,19895.03935,26289.43074,4692,,
,,,,,5598,12721,16694,25601.8723,31738.28872,4883,,
,,,,,5599,14314,18639,24322.84476,28941.07521,5175,,
,,,,,5600,16888,21198,23694.97567,27104.21375,5666,,
,,,,,5601,18635,22850,23192.24144,25105.00118,5995,,
,,,,,5602,19512,23894,22855.98799,23538.74058,6224,,
,,,,,5603,20822,25108,23579.26055,23318.62537,6388,,
,,,,,5604,22343,26392,24693.90481,23898.76177,6529,,
,,,,,5605,23397,27188,26909.25021,27578.79217,6552,,
,,,,,5606,23810,27592,28544.69239,30627.63138,6623,,
,,,,,5607,24763,28328,28818.4745,31796.41734,6638,,
,,,,,5608,26639,29976,28923.53996,32758.8411,6689,,
,,,,,5609,28781,31693,28791.93682,33272.61952,6801,,
,,,,,5610,30601,32952,28716.71015,33794.2309,6714,,
,,,,,5611,27946,29946,28652.19676,34280.19464,6549,,
,,,,,5612,23669,26128,28625.33704,34805.51362,6400,,
,,,,,5613,22388,25518,28082.78893,34443.99047,6261,,
,,,,,5614,21714,24031,27706.70222,34527.1258,5992,,
,,,,,5615,19715,21873,27532.95805,34670.16227,5571,,
,,,,,5616,17465,19835,27808.48539,35533.25672,5221,,
,,,,,5617,15268,18005,27698.6045,35212.55103,4979,,
,,,,,5618,13819,16939,27739.77885,34356.62961,4847,,
,,,,,5619,12873,16156,27278.95097,33577.69332,4770,,
,,,,,5620,12459,15837,26562.95641,31916.07391,4753,,
,,,,,5621,12097,15746,26615.1539,31286.03633,4703,,
,,,,,5622,12553,16695,25406.66127,29117.14375,4884,,
,,,,,5623,14029,18760,24120.08085,26575.33476,5242,,
,,,,,5624,16355,21480,23463.0918,24796.03787,5656,,
,,,,,5625,18220,23316,22967.83683,23408.73299,5907,,
,,,,,5626,19276,24522,22663.18225,22544.81467,6064,,
,,,,,5627,20716,25974,23387.36588,22780.39304,6184,,
,,,,,5628,22335,27329,24398.90694,23637.24997,6170,,
,,,,,5629,23544,28129,26253.62761,26293.96078,6166,,
,,,,,5630,23986,28624,27560.51085,28457.32533,6167,,
,,,,,5631,24999,29307,27608.47263,29281.34333,6103,,
,,,,,5632,26985,30982,27651.92254,30000.30561,6149,,
,,,,,5633,29136,32714,27566.63127,30217.51563,6280,,
,,,,,5634,31045,33984,27495.74059,30368.18373,6238,,
,,,,,5635,28463,30896,27309.95326,30557.50164,6165,,
,,,,,5636,24146,26858,27138.88442,30893.25335,6147,,
,,,,,5637,22768,26200,26492.16022,30340.42468,6083,,
,,,,,5638,22084,24707,26010.53326,30339.13262,5891,,
,,,,,5639,20073,22579,25865.49457,30604.09934,5546,,
,,,,,5640,17831,20417,26348.22626,31815.55684,5183,,
,,,,,5641,15586,18492,26499.98379,31883.01301,4890,,
,,,,,5642,14125,17382,26818.72777,31272.2384,4747,,
,,,,,5643,13156,16603,26542.94065,31120.77847,4679,,
,,,,,5644,12738,16269,26005.6529,29634.74293,4639,,
,,,,,5645,12419,16174,26276.7478,30063.08339,4695,,
,,,,,5646,12881,17147,25268.79523,28489.29614,4890,,
,,,,,5647,14395,19120,24154.33197,26380.68039,5264,,
,,,,,5648,16800,21731,23627.71189,25241.25726,5595,,
,,,,,5649,18760,23557,23227.60022,23881.67277,5883,,
,,,,,5650,19954,24581,23010.65755,23038.96443,6066,,
,,,,,5651,21462,26155,23801.10891,23183.67251,6144,,
,,,,,5652,23138,27827,24760.2521,23971.20949,6202,,
,,,,,5653,24438,28910,26208.45381,26434.16333,6148,,
,,,,,5654,25082,29471,27396.21906,28231.36657,6141,,
,,,,,5655,26288,30317,27319.42676,28641.8484,6136,,
,,,,,5656,28314,31992,27271.95817,29407.96031,6172,,
,,,,,5657,30607,33770,27166.87184,29809.69822,6291,,
,,,,,5658,32559,35045,27082.73835,30251.05549,6232,,
,,,,,5659,29892,31718,26931.41844,30302.83814,6159,,
,,,,,5660,25442,27752,26782.42031,30518.36371,6116,,
,,,,,5661,24009,26975,26144.90316,30055.57834,6069,,
,,,,,5662,23240,25337,25694.65757,30202.64277,5916,,
,,,,,5663,21165,23141,25564.29386,30659.42689,5603,,
,,,,,5664,18868,21026,26124.24968,31856.40218,5197,,
,,,,,5665,16561,19057,26476.3497,31855.1518,4922,,
,,,,,5666,15017,17862,27012.96414,31404.44736,4781,,
,,,,,5667,13938,17042,26819.9432,31144.0302,4670,,
,,,,,5668,13458,16718,26312.0784,30051.9236,4603,,
,,,,,5669,13047,16573,26624.70221,29986.07539,4739,,
,,,,,5670,13496,17476,25628.39914,28421.57612,4963,,
,,,,,5671,14944,19356,24435.13854,26324.57437,5378,,
,,,,,5672,17267,21968,23906.72242,25165.82362,5722,,
,,,,,5673,19109,23918,23481.41097,23785.74665,6003,,
,,,,,5674,20273,25161,23224.71537,22910.23192,6214,,
,,,,,5675,21813,26723,23989.44178,23046.8138,6298,,
,,,,,5676,23586,28270,25001.55289,23883.01791,6433,,
,,,,,5677,24899,29359,26696.17755,26474.41432,6418,,
,,,,,5678,25474,29990,27549.95973,27998.21981,6453,,
,,,,,5679,26560,30761,26951.82102,28126.64607,6466,,
,,,,,5680,28537,32432,26610.41951,28795.68664,6465,,
,,,,,5681,30599,34273,26381.1038,29379.54707,6536,,
,,,,,5682,32320,35453,26340.14818,30049.77916,6478,,
,,,,,5683,29446,32143,26289.40141,30899.89418,6315,,
,,,,,5684,24889,28028,26273.67303,31818.7791,6202,,
,,,,,5685,23521,27118,25760.8608,31790.63061,6131,,
,,,,,5686,22603,25414,25384.98981,32125.30732,5901,,
