Resource,NE_batteries_1,NE_biomass_1,NE_conventional_hydroelectric_1,NE_conventional_steam_coal_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combustion_turbine_1,NE_nuclear_1,NE_offshore_wind_turbine_1,NE_onshore_wind_turbine_1,NE_other_peaker_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,NY_batteries_1,NY_biomass_1,NY_conventional_hydroelectric_1,NY_hydroelectric_pumped_storage_1,NY_natural_gas_fired_combined_cycle_1,NY_natural_gas_fired_combustion_turbine_1,NY_nuclear_1,NY_onshore_wind_turbine_1,NY_other_peaker_1,NY_small_hydroelectric_1,NY_solar_photovoltaic_1,QC_conventional_hydroelectric_1,QC_conventional_steam_coal_1,QC_hydroelectric_pumped_storage_1,QC_natural_gas_fired_combustion_turbine_1,QC_onshore_wind_turbine_1,QC_other_peaker_1,QC_small_hydroelectric_1,QC_solar_photovoltaic_1,ON_conventional_hydroelectric_1,ON_conventional_steam_coal_1,ON_hydroelectric_pumped_storage_1,ON_natural_gas_fired_combustion_turbine_1,ON_natural_gas_fired_combined_cycle_1,ON_onshore_wind_turbine_1,ON_small_hydroelectric_1,ON_solar_photovoltaic_1,ON_nuclear_1,AT_conventional_hydroelectric_1,AT_conventional_steam_coal_1,AT_hydroelectric_pumped_storage_1,AT_natural_gas_fired_combustion_turbine_1,AT_natural_gas_fired_combined_cycle_1,AT_onshore_wind_turbine_1,AT_small_hydroelectric_1,AT_solar_photovoltaic_1,AT_nuclear_1,NY_naturalgas_ccavgcf_moderate_1,NE_naturalgas_ccavgcf_moderate_1,QC_naturalgas_ccavgcf_moderate_1,ON_naturalgas_ccavgcf_moderate_1,AT_naturalgas_ccavgcf_moderate_1,ON_biomass_1,AT_biomass_1,AT_other_peaker_1,NE_batteries_pld_1,NE_solar_photovoltaic_pld1,NY_solar_photovoltaic_pld_1,NY_onshore_wind_turbine_pld_1,NY_offshore_wind_turbine_pld_1,QC_conventional_hydroelectric_pld_1,QC_onshore_wind_turbine_pld1,AT_natural_gas_fired_combined_cycle_pld_1,AT_onshore_wind_turbine_pld_1,AT_solar_photovoltaic_pld_1,AT_nuclear_pld_1,AT_battery_pld_1,AT_small_hydroelectric_pld_1,ON_nuclear_SMR_upld_1,ON_hydroelectric_pumped_storage_upld_1,ON_Battery_upld_1,ON_naturalgas_ccavgcf_moderate_upld_1
t3341,597.1686956521738,0.0,1227.0,0.0,10140.877944291671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,8529.233999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.552818012073343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564262.2944656721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739399.7194162747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.3939791905345,0.0,0.0,0.0,0.0,5.8027326724164225e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3342,389.55999999999995,0.0,1227.0,0.0,11680.62594429167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,9747.695999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.554888968473343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568987.5659382571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745217.197303596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.6548487557519,0.0,0.0,0.0,0.0,5.8045166724164225e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3343,565.28,0.0,1227.0,0.0,13220.37394429167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,10966.157999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556959924873343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570952.0377719306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750587.226351516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.8548487557518,0.0,0.0,0.0,0.0,5.8063006724164225e6,0.0,0.0,0.0,0.0,0.0,273.9130434782609,0.0,0.0,0.0,0.0,0.0
t3344,565.28,0.0,1227.0,0.0,14760.12194429167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,12184.619999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5590308812733434e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573023.8383099675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755358.9070458831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.8936294582052,0.0,0.0,0.0,0.0,5.8080846724164225e6,0.0,0.0,0.0,0.0,0.0,349.04347826086956,0.0,0.0,0.0,0.0,0.0
t3345,741.0,0.0,1227.0,0.0,16299.86994429167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,13403.081999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.561101837673344e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574146.8019222325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760178.7488730791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511.093629458205,0.0,0.0,0.0,0.0,5.8098686724164225e6,0.0,0.0,0.0,0.0,0.0,487.04347826086956,0.0,0.0,0.0,0.0,0.0
t3346,565.28,0.0,1227.0,0.0,17839.61794429167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,14621.543999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.563172794073343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575167.1019222325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764241.6879158233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8116526724164225e6,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0
t3347,741.0,0.0,1227.0,0.0,19379.36594429167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15840.005999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.565243750473343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576187.4019222326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768141.6269585675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8134366724164225e6,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
t3348,741.0,0.0,1227.0,0.0,20911.614453446266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,17058.467999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.567314706873343e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577207.7019222326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772077.5660013118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8152206724164225e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3349,741.0,0.0,1227.0,0.0,22070.21583339184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,17062.58960295004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5693856632733434e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578228.0019222327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776389.5483716123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8170046724164225e6,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
t3350,741.0,0.0,1227.0,0.0,22070.21583339184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,17910.361930082676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571456619673344e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579248.3019222327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780468.4874143566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8187886724164225e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3351,741.0,0.0,1227.0,0.0,22070.21583339184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,17311.973214780603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573527576073344e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580268.6019222328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784700.4233205934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8205726724164225e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3352,741.0,0.0,1227.0,0.0,20017.09805048191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15687.261898383375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.575598532473344e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581288.9019222328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789049.8623629177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8223566724164225e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3353,741.0,0.0,1227.0,0.0,17963.98026757198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,14062.550581986146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.577669488873345e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582309.2019222329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793339.3014052421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8241406724164225e6,0.0,0.0,0.0,0.0,0.0,273.9130434782609,0.0,0.0,0.0,0.0,0.0
t3354,741.0,0.0,1227.0,0.0,15910.86248466205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,12437.839265588918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579740445273345e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583329.5019222329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797464.3487664572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8259246724164225e6,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0
t3355,533.3913043478261,0.0,1227.0,0.0,13857.744701752119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,10813.12794919169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.581391088292757e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584349.801922233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801584.7878087815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.2608695652175,0.0,0.0,0.0,0.0,5.8267086724164225e6,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
t3356,325.78260869565224,0.0,1227.0,0.0,11804.626918842188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.5082489139995,9188.416632794462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.583462044692757e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585370.101922233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805869.9310589257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.1638005369555,0.0,0.0,0.0,0.0,5.8284926724164225e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3357,118.17391304347834,0.0,1012.2376511520014,0.0,9751.509135932258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.7979999999998,7563.705316397234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.585533001092757e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586390.401922233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.4246701021729,0.0,0.0,0.0,0.0,5.8302766724164225e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3358,0.0,0.0,743.562,0.0,7698.391353022327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.7979999999998,5938.994000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587521538791463e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587410.7019222331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638125.8793238462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8320606724164225e6,0.0,0.0,0.0,0.0,0.0,574.9565217391305,0.0,0.0,0.0,0.0,0.0
t3359,0.0,0.0,743.562,0.0,7866.034971790927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.7979999999998,7157.456000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.589592495191463e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588431.0019222331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642809.383357925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8338446724164225e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3360,175.72,0.0,743.562,0.0,9405.782971790926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3237.268749638,8375.918000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5916634515914634e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591390.7999723662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648845.412405845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.2,0.0,0.0,0.0,0.0,5.8356286724164225e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3361,26.99059199999998,0.0,800.004,0.0,10945.530971790926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788.239499276,9594.380000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.593734407991463e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596365.5999723662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655942.54875394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.33151999999994,0.0,0.0,0.0,0.0,5.8374126724164225e6,0.0,0.0,0.0,0.0,0.0,273.9130434782609,0.0,0.0,0.0,0.0,0.0
t3362,152.8751629312,0.0,1227.0,0.0,12485.278971790925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,10812.842000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5958053643914625e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602432.9839723663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663172.2087539401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.53152,0.0,0.0,0.0,0.0,5.8391966724164225e6,0.0,0.0,0.0,0.0,0.0,292.1373372980446,0.0,0.0,0.0,0.0,0.0
t3363,328.5951629312,0.0,1227.0,0.0,14025.026971790925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,12031.304000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.597876320791463e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608500.3679723664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.86875394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.430324611364,0.0,0.0,0.0,0.0,5.8409806724164225e6,0.0,0.0,0.0,0.0,0.0,430.1373372980446,0.0,0.0,0.0,0.0,0.0
t3364,453.33739130434765,0.0,1227.0,0.0,15564.774971790925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,13249.766000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.599947277191463e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614567.7519723664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677631.52875394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.5788145169264,0.0,0.0,0.0,0.0,5.8427646724164225e6,0.0,0.0,0.0,0.0,0.0,568.1373372980446,0.0,0.0,0.0,0.0,0.0
t3365,629.0573913043477,0.0,1227.0,0.0,17104.522971790924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,14468.228000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6020182335914634e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620635.1359723663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684861.1887539399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.7788145169266,0.0,0.0,0.0,0.0,5.8445486724164225e6,0.0,0.0,0.0,0.0,0.0,405.09385903717504,0.0,0.0,0.0,0.0,0.0
t3366,421.4486956521738,0.0,1227.0,0.0,18644.270971790924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,15686.690000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.604089189991464e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626702.5199723664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692090.84875394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.137274441204,0.0,0.0,0.0,0.0,5.8463326724164225e6,0.0,0.0,0.0,0.0,0.0,399.1304347826087,0.0,0.0,0.0,0.0,0.0
t3367,597.1686956521738,0.0,1227.0,0.0,20184.018971790923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,16905.152000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606160146391464e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632769.9039723665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699320.50875394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.6000000000001,0.0,0.0,0.0,0.0,5.8481166724164225e6,0.0,0.0,0.0,0.0,0.0,236.08695652173913,0.0,0.0,0.0,0.0,0.0
t3368,389.55999999999995,0.0,1227.0,0.0,21723.766971790923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,18123.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6082311027914636e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635658.9588753695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704890.53780186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186.8,0.0,0.0,0.0,0.0,5.8499006724164225e6,0.0,0.0,0.0,0.0,0.0,73.04347826086956,0.0,0.0,0.0,0.0,0.0
t3369,565.28,0.0,1227.0,0.0,23263.514971790923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,19342.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.610302059191464e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640080.2588753696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709882.56684978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8516846724164225e6,0.0,0.0,0.0,0.0,0.0,211.04347826086956,0.0,0.0,0.0,0.0,0.0
t3370,741.0,0.0,1227.0,0.0,24803.262971790922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,20560.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612373015591464e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641100.5588753696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714963.2250994641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.4438976662495,0.0,0.0,0.0,0.0,5.8534686724164225e6,0.0,0.0,0.0,0.0,0.0,349.04347826086956,0.0,0.0,0.0,0.0,0.0
t3371,741.0,0.0,1227.0,0.0,26343.01097179092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6144439719914645e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642120.8588753697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720061.2541473841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8552526724164225e6,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0
t3372,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.616514928391465e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643141.1588753697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723907.1931901283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8570366724164225e6,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0
t3373,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,21779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.618585884791465e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644161.4588753697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727766.6322324526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8588206724164225e6,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
t3374,741.0,0.0,1227.0,0.0,27853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.8641529858496,21673.339527269425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6206568411914654e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645181.7588753698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731721.071274777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8606046724164225e6,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0
t3375,741.0,0.0,1227.0,0.0,26623.022072071442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.5180570577004,20048.628210872197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.622727797591466e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646202.0588753698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736034.5103171013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8623886724164225e6,0.0,0.0,0.0,0.0,0.0,436.95652173913044,0.0,0.0,0.0,0.0,0.0
t3376,741.0,0.0,1227.0,0.0,24654.616700558185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.7102489139997,18423.91689447497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.624798753991466e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647222.3588753699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740310.9493594256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.8641726724164225e6,0.0,0.0,0.0,0.0,0.0,273.9130434782609,0.0,0.0,0.0,0.0,0.0
t3377,741.0,0.0,1227.0,0.0,22601.498917648256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3992.9891963171267,16799.20557807774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.626869710391466e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648242.6588753699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744614.3884017499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,0.0,0.0,0.0,5.865906278986354e6,0.0,0.0,0.0,0.0,0.0,110.86956521739131,0.0,0.0,0.0,0.0,0.0
